snapped_at,price,market_cap,total_volume
2020-12-20 00:00:00 UTC,27672.766237926073,830077815.3672363,400765647.1194993
2020-12-21 00:00:00 UTC,26094.2171304666,783380318.9789526,348551331.7872942
2020-12-22 00:00:00 UTC,24776.393577287417,746872890.7406826,389028803.4382827
2020-12-23 00:00:00 UTC,24954.00495365286,746852927.9971659,465409031.2027023
2020-12-24 00:00:00 UTC,20298.669995517364,624712424.1649194,599354344.1263163
2020-12-25 00:00:00 UTC,23723.952713540442,705654279.9964887,705230256.8424112
2020-12-26 00:00:00 UTC,23611.78085420159,708829626.703641,452397706.74276704
2020-12-27 00:00:00 UTC,22559.25654487372,673701273.3224034,391287095.1021415
2020-12-28 00:00:00 UTC,22805.42309724421,690064915.5425775,500441288.64925176
2020-12-29 00:00:00 UTC,22890.752713900187,688772519.3494413,403209950.29768246
2020-12-30 00:00:00 UTC,22400.15683252727,673339395.6499758,372172164.02453625
2020-12-31 00:00:00 UTC,21907.555056894136,658368119.1707292,312726762.45463526
2021-01-01 00:00:00 UTC,22839.597502879005,684863860.7637324,379083823.3555658
2021-01-02 00:00:00 UTC,21920.910750378127,658757425.958172,288445700.70424914
2021-01-03 00:00:00 UTC,21536.636557376027,646072413.5434767,342235122.0673853
2021-01-04 00:00:00 UTC,23916.15747508425,723007576.1835651,707193914.1293082
2021-01-05 00:00:00 UTC,22981.248272046923,688541669.5310724,714052749.2008162
2021-01-06 00:00:00 UTC,23860.082781381727,715875808.2687645,444590092.9881472
2021-01-07 00:00:00 UTC,24829.60060351467,746807653.8026803,411766456.5512487
2021-01-08 00:00:00 UTC,33171.73586857471,978404460.503393,1903907376.3903553
2021-01-09 00:00:00 UTC,35023.4033652983,1059021878.1779802,1766554085.600608
2021-01-10 00:00:00 UTC,36243.19278529713,1096226438.4710903,1298136706.1959527
2021-01-11 00:00:00 UTC,34213.87461904417,1029895512.3556176,824165892.9790485
2021-01-12 00:00:00 UTC,30093.962299945862,896873049.6484506,1160069450.7774389
